id,FirstName,LastName,KnesstetSiteId,ImageUrl
9315,שלמה,מולה,810,https://fs.knesset.gov.il/globaldocs/MK/810/1_810_3_1861.jpeg
9615,יחיאל חיליק,בר,865,https://fs.knesset.gov.il/globaldocs/MK/865/1_865_3_2101.jpeg
10355,מזור,בהיינה,811,https://fs.knesset.gov.il/globaldocs/MK/811/1_811_3_1863.jpeg
10555,שכיב מוראד,שנאן,812,https://fs.knesset.gov.il/globaldocs/MK/812/1_812_3_1866.jpeg
11235,לאון,ליטינצקי,813,https://fs.knesset.gov.il/globaldocs/MK/813/1_813_3_1869.jpeg
11835,אורי,מקלב,814,https://fs.knesset.gov.il/globaldocs/MK/814/1_814_3_1874.jpeg
12595,צביה,גרינפילד,815,https://fs.knesset.gov.il/globaldocs/MK/815/1_815_3_1879.jpeg
12835,יהושע מנחם,פולק,816,https://fs.knesset.gov.il/globaldocs/MK/816/1_816_3_12413.jpeg
12935,רחל,אדטו,820,https://fs.knesset.gov.il/globaldocs/MK/820/1_820_3_1897.jpeg
12936,עפו,אגבאריה,842,https://fs.knesset.gov.il/globaldocs/MK/842/1_842_3_1995.jpeg
12937,אופיר,אקוניס,830,https://fs.knesset.gov.il/globaldocs/MK/830/1_830_3_1939.jpeg
12938,חמד,עמאר,837,https://fs.knesset.gov.il/globaldocs/MK/837/1_837_3_1973.jpeg
12939,דניאל,אילון,833,https://fs.knesset.gov.il/globaldocs/MK/833/1_833_3_1959.jpeg
12941,זאב,בילסקי,817,https://fs.knesset.gov.il/globaldocs/MK/817/1_817_3_1884.jpeg
12942,מיכאל,בן-ארי,841,https://fs.knesset.gov.il/globaldocs/MK/841/1_841_3_1992.jpeg
12943,אריה,ביבי,821,https://fs.knesset.gov.il/globaldocs/MK/821/1_821_3_1900.jpeg
12944,דני,דנון,828,https://fs.knesset.gov.il/globaldocs/MK/828/1_828_3_1930.jpeg
12945,מסעוד,גנאים,844,https://fs.knesset.gov.il/globaldocs/MK/844/1_844_3_2004.jpeg
12946,דניאל,הרשקוביץ,847,https://fs.knesset.gov.il/globaldocs/MK/847/1_847_3_2021.jpeg
12947,ניצן,הורוביץ,843,https://fs.knesset.gov.il/globaldocs/MK/843/1_843_3_1999.jpeg
12948,ציפי,חוטובלי,825,https://fs.knesset.gov.il/globaldocs/MK/825/1_825_3_1914.jpeg
12949,יעקב,כץ,463,https://fs.knesset.gov.il/globaldocs/MK/463/1_463_3_1058.jpeg
12950,פאניה,קירשנבאום,835,https://fs.knesset.gov.il/globaldocs/MK/835/1_835_3_1965.jpeg
12951,יריב,לוין,826,https://fs.knesset.gov.il/globaldocs/MK/826/1_826_3_1921.jpeg
12952,אורלי,לוי אבקסיס,832,https://fs.knesset.gov.il/globaldocs/MK/832/1_832_3_1953.jpeg
12953,משה (מוץ),מטלון,838,https://fs.knesset.gov.il/globaldocs/MK/838/1_838_3_1979.jpeg
12954,אנסטסיה,מיכאלי,834,https://fs.knesset.gov.il/globaldocs/MK/834/1_834_3_1962.jpeg
12955,מנחם אליעזר,מוזס,839,https://fs.knesset.gov.il/globaldocs/MK/839/1_839_3_1983.jpeg
12956,אורי,אורבך,845,https://fs.knesset.gov.il/globaldocs/MK/845/1_845_3_2010.jpeg
12957,יוסי,פלד,824,https://fs.knesset.gov.il/globaldocs/MK/824/1_824_3_1910.jpeg
12958,ציון,פיניאן,827,https://fs.knesset.gov.il/globaldocs/MK/827/1_827_3_1927.jpeg
12959,מירי (מרים),רגב,831,https://fs.knesset.gov.il/globaldocs/MK/831/1_831_3_1946.jpeg
12960,כרמל,שאמה-הכהן,829,https://fs.knesset.gov.il/globaldocs/MK/829/1_829_3_1934.jpeg
12961,נחמן,שי,818,https://fs.knesset.gov.il/globaldocs/MK/818/1_818_3_1888.jpeg
12962,רוברט,טיבייב,819,https://fs.knesset.gov.il/globaldocs/MK/819/1_819_3_1894.jpeg
12963,משה,יעלון,823,https://fs.knesset.gov.il/globaldocs/MK/823/1_823_3_1906.jpeg
12964,חנין,זועבי,846,https://fs.knesset.gov.il/globaldocs/MK/846/1_846_3_2015.jpeg
12965,אורית,זוארץ,822,https://fs.knesset.gov.il/globaldocs/MK/822/1_822_3_1903.jpeg
12966,דניאל,בן-סימון,836,https://fs.knesset.gov.il/globaldocs/MK/836/1_836_3_1969.jpeg
13830,יוליה,שמאלוב-ברקוביץ,848,https://fs.knesset.gov.il/globaldocs/MK/848/1_848_3_2024.jpeg
14470,עינת,וילף,849,https://fs.knesset.gov.il/globaldocs/MK/849/1_849_3_2027.jpeg
17630,נינו,אבסדזה,850,https://fs.knesset.gov.il/globaldocs/MK/850/1_850_3_2030.jpeg
18990,דורון,אביטל,851,https://fs.knesset.gov.il/globaldocs/MK/851/1_851_3_2033.jpeg
21431,אברהם,דואן,852,https://fs.knesset.gov.il/globaldocs/MK/852/1_852_3_2036.jpeg
22091,יובל,צלנר,853,https://fs.knesset.gov.il/globaldocs/MK/853/1_853_3_2039.jpeg
22151,אכרם,חסון,854,https://fs.knesset.gov.il/globaldocs/MK/854/1_854_3_2044.jpeg
22811,אחמד,דבאח,855,https://fs.knesset.gov.il/globaldocs/MK/855/1_855_3_20425.jpeg
22911,אללי,אדמסו,856,
23511,נפתלי,בנט,864,https://fs.knesset.gov.il/globaldocs/MK/864/1_864_3_2094.jpeg
23512,איילת,שקד,904,https://fs.knesset.gov.il/globaldocs/MK/904/1_904_3_2321.jpeg
23531,אלי,בן-דהן,863,https://fs.knesset.gov.il/globaldocs/MK/863/1_863_3_2087.jpeg
23532,זבולון,כלפה,893,https://fs.knesset.gov.il/globaldocs/MK/893/1_893_3_2255.jpeg
23533,אברהם,וורצמן,870,https://fs.knesset.gov.il/globaldocs/MK/870/1_870_3_2130.jpeg
23534,מרדכי (מוטי),יוגב,873,https://fs.knesset.gov.il/globaldocs/MK/873/1_873_3_2146.jpeg
23551,אורית,סטרוק,884,https://fs.knesset.gov.il/globaldocs/MK/884/1_884_3_2213.jpeg
23552,יוני,שטבון,898,https://fs.knesset.gov.il/globaldocs/MK/898/1_898_3_2284.jpeg
23553,שולי,מועלם-רפאלי,879,https://fs.knesset.gov.il/globaldocs/MK/879/1_879_3_2185.jpeg
23555,יאיר,שמיר,902,https://fs.knesset.gov.il/globaldocs/MK/902/1_902_3_2309.jpeg
23556,משה זלמן,פייגלין,885,https://fs.knesset.gov.il/globaldocs/MK/885/1_885_3_2217.jpeg
23557,שמעון,אוחיון,859,https://fs.knesset.gov.il/globaldocs/MK/859/1_859_3_2061.jpeg
23558,דוד,ביטן,914,https://fs.knesset.gov.il/globaldocs/MK/914/1_914_3_2378.jpeg
23560,יוליה,מלינובסקי,956,https://fs.knesset.gov.il/globaldocs/MK/956/1_956_3_2649.jpeg
23564,דוד,אמסלם,912,https://fs.knesset.gov.il/globaldocs/MK/912/1_912_3_2364.jpeg
23565,מרב,מיכאלי,881,https://fs.knesset.gov.il/globaldocs/MK/881/1_881_3_2196.jpeg
23566,סתיו,שפיר,903,https://fs.knesset.gov.il/globaldocs/MK/903/1_903_3_2314.jpeg
23567,אראל,מרגלית,882,https://fs.knesset.gov.il/globaldocs/MK/882/1_882_3_2203.jpeg
23568,איציק,שמולי,901,https://fs.knesset.gov.il/globaldocs/MK/901/1_901_3_2303.jpeg
23569,מיקי,רוזנטל,896,https://fs.knesset.gov.il/globaldocs/MK/896/1_896_3_2271.jpeg
23570,מיכל,בירן,862,https://fs.knesset.gov.il/globaldocs/MK/862/1_862_3_2080.jpeg
23571,משה,מזרחי,880,https://fs.knesset.gov.il/globaldocs/MK/880/1_880_3_2191.jpeg
23572,דניאל,עטר,940,https://fs.knesset.gov.il/globaldocs/MK/940/1_940_3_2550.jpeg
23573,יוסי,יונה,926,https://fs.knesset.gov.il/globaldocs/MK/926/1_926_3_2459.jpeg
23591,אלעזר,שטרן,899,https://fs.knesset.gov.il/globaldocs/MK/899/1_899_3_2289.jpeg
23592,דוד,צור,890,https://fs.knesset.gov.il/globaldocs/MK/890/1_890_3_2243.jpeg
23594,יאיר,לפיד,878,https://fs.knesset.gov.il/globaldocs/MK/878/1_878_3_2178.jpeg
23595,שי,פירון,886,https://fs.knesset.gov.il/globaldocs/MK/886/1_886_3_2221.jpeg
23596,יעל,גרמן,868,https://fs.knesset.gov.il/globaldocs/MK/868/1_868_3_2120.jpeg
23597,מאיר,כהן,874,https://fs.knesset.gov.il/globaldocs/MK/874/1_874_3_2153.jpeg
23598,יעקב,פרי,887,https://fs.knesset.gov.il/globaldocs/MK/887/1_887_3_2226.jpeg
23599,עליזה,לביא,875,https://fs.knesset.gov.il/globaldocs/MK/875/1_875_3_2160.jpeg
23600,עפר,שלח,900,https://fs.knesset.gov.il/globaldocs/MK/900/1_900_3_2296.jpeg
23601,יואל,רזבוזוב,897,https://fs.knesset.gov.il/globaldocs/MK/897/1_897_3_2278.jpeg
23602,עדי,קול,891,https://fs.knesset.gov.il/globaldocs/MK/891/1_891_3_2247.jpeg
23631,קארין,אלהרר,860,https://fs.knesset.gov.il/globaldocs/MK/860/1_860_3_2066.jpeg
23632,מיקי,לוי,876,https://fs.knesset.gov.il/globaldocs/MK/876/1_876_3_2167.jpeg
23633,שמעון,סולומון,883,https://fs.knesset.gov.il/globaldocs/MK/883/1_883_3_2209.jpeg
23634,רות,קלדרון,892,https://fs.knesset.gov.il/globaldocs/MK/892/1_892_3_2251.jpeg
23635,פנינה,תמנו,905,https://fs.knesset.gov.il/globaldocs/MK/905/1_905_3_2327.jpeg
23636,רינה,פרנקל,889,https://fs.knesset.gov.il/globaldocs/MK/889/1_889_3_2239.jpeg
23637,יפעת,קריב,894,https://fs.knesset.gov.il/globaldocs/MK/894/1_894_3_2259.jpeg
23638,דב,ליפמן,877,https://fs.knesset.gov.il/globaldocs/MK/877/1_877_3_2173.jpeg
23639,בועז,טופורובסקי,872,https://fs.knesset.gov.il/globaldocs/MK/872/1_872_3_2141.jpeg
23640,רונן,הופמן,869,https://fs.knesset.gov.il/globaldocs/MK/869/1_869_3_2126.jpeg
23641,יעקב,אשר,861,https://fs.knesset.gov.il/globaldocs/MK/861/1_861_3_2073.jpeg
23642,טלב,אבו עראר,857,https://fs.knesset.gov.il/globaldocs/MK/857/1_857_3_2055.jpeg
23643,באסל,גטאס,867,https://fs.knesset.gov.il/globaldocs/MK/867/1_867_3_2115.jpeg
23651,תמר,זנדברג,871,https://fs.knesset.gov.il/globaldocs/MK/871/1_871_3_2135.jpeg
23652,עיסאווי,פריג',888,https://fs.knesset.gov.il/globaldocs/MK/888/1_888_3_2233.jpeg
23653,מיכל,רוזין,895,https://fs.knesset.gov.il/globaldocs/MK/895/1_895_3_2264.jpeg
23673,עמר,בר-לב,866,https://fs.knesset.gov.il/globaldocs/MK/866/1_866_3_2108.jpeg
28513,יואב,בן צור,906,https://fs.knesset.gov.il/globaldocs/MK/906/1_906_3_2332.jpeg
29855,ליאור,אדרי,907,https://fs.knesset.gov.il/globaldocs/MK/907/1_907_3_2705.jpeg
30014,הלל אילן,הורוביץ,908,https://fs.knesset.gov.il/globaldocs/MK/908/1_908_3_2341.jpeg
30054,ינון,מגל,930,https://fs.knesset.gov.il/globaldocs/MK/930/1_930_3_2483.jpeg
30055,בצלאל,סמוטריץ',936,https://fs.knesset.gov.il/globaldocs/MK/936/1_936_3_2523.jpeg
30056,ז'קי,לוי,929,https://fs.knesset.gov.il/globaldocs/MK/929/1_929_3_2479.jpeg
30057,יואב,קיש,945,https://fs.knesset.gov.il/globaldocs/MK/945/1_945_3_2583.jpeg
30058,מכלוף מיקי,זוהר,922,https://fs.knesset.gov.il/globaldocs/MK/922/1_922_3_2431.jpeg
30059,ענת,ברקו,918,https://fs.knesset.gov.il/globaldocs/MK/918/1_918_3_2406.jpeg
30060,מנואל,טרכטנברג,925,https://fs.knesset.gov.il/globaldocs/MK/925/1_925_3_2452.jpeg
30061,רויטל,סויד,935,https://fs.knesset.gov.il/globaldocs/MK/935/1_935_3_2516.jpeg
30062,זוהיר,בהלול,913,https://fs.knesset.gov.il/globaldocs/MK/913/1_913_3_2371.jpeg
30063,איתן,ברושי,917,https://fs.knesset.gov.il/globaldocs/MK/917/1_917_3_2399.jpeg
30064,קסניה,סבטלובה,934,https://fs.knesset.gov.il/globaldocs/MK/934/1_934_3_2509.jpeg
30065,איילת,נחמיאס ורבין,933,https://fs.knesset.gov.il/globaldocs/MK/933/1_933_3_2502.jpeg
30066,איימן,עודה,938,https://fs.knesset.gov.il/globaldocs/MK/938/1_938_3_2537.jpeg
30067,עאידה,תומא סלימאן,948,https://fs.knesset.gov.il/globaldocs/MK/948/1_948_3_2597.jpeg
30068,עבד אל חכים,חאג' יחיא,923,https://fs.knesset.gov.il/globaldocs/MK/923/1_923_3_2438.jpeg
30069,יוסף,ג'בארין,919,https://fs.knesset.gov.il/globaldocs/MK/919/1_919_3_2413.jpeg
30070,אוסאמה,סעדי,937,https://fs.knesset.gov.il/globaldocs/MK/937/1_937_3_2530.jpeg
30071,עבדאללה,אבו מערוף,909,https://fs.knesset.gov.il/globaldocs/MK/909/1_909_3_2346.jpeg
30074,חיים,ילין,927,https://fs.knesset.gov.il/globaldocs/MK/927/1_927_3_2466.jpeg
30076,שרון,גל,920,https://fs.knesset.gov.il/globaldocs/MK/920/1_920_3_2419.jpeg
30077,יואב,גלנט,921,https://fs.knesset.gov.il/globaldocs/MK/921/1_921_3_2424.jpeg
30078,אלי,אלאלוף,911,https://fs.knesset.gov.il/globaldocs/MK/911/1_911_3_2357.jpeg
30079,מיכאל,אורן,910,https://fs.knesset.gov.il/globaldocs/MK/910/1_910_3_2352.jpeg
30080,רחל,עזריה,939,https://fs.knesset.gov.il/globaldocs/MK/939/1_939_3_2544.jpeg
30081,טלי,פלוסקוב,942,https://fs.knesset.gov.il/globaldocs/MK/942/1_942_3_2562.jpeg
30082,יפעת,שאשא ביטון,946,https://fs.knesset.gov.il/globaldocs/MK/946/1_946_3_2590.jpeg
30083,אלי,כהן,928,https://fs.knesset.gov.il/globaldocs/MK/928/1_928_3_2473.jpeg
30084,רועי,פולקמן,941,https://fs.knesset.gov.il/globaldocs/MK/941/1_941_3_2555.jpeg
30094,נאוה,בוקר,943,https://fs.knesset.gov.il/globaldocs/MK/943/1_943_3_2569.jpeg
30095,אברהם,נגוסה,932,https://fs.knesset.gov.il/globaldocs/MK/932/1_932_3_2495.jpeg
30096,נורית,קורן,944,https://fs.knesset.gov.il/globaldocs/MK/944/1_944_3_2576.jpeg
30097,ירון,מזוז,931,https://fs.knesset.gov.il/globaldocs/MK/931/1_931_3_2488.jpeg
30098,אורן אסף,חזן,924,https://fs.knesset.gov.il/globaldocs/MK/924/1_924_3_2445.jpeg
30099,איל,בן ראובן,916,https://fs.knesset.gov.il/globaldocs/MK/916/1_916_3_2392.jpeg
30102,מירב,בן-ארי,915,https://fs.knesset.gov.il/globaldocs/MK/915/1_915_3_2385.jpeg
30106,נעמה,לזימי,1082,https://fs.knesset.gov.il/globaldocs/MK/1082/1_1082_3_17989.jpeg
30117,אברהם (אבי),גבאי,949,https://fs.knesset.gov.il/globaldocs/MK/949/1_949_3_2602.jpeg
30118,שרן מרים,השכל,950,https://fs.knesset.gov.il/globaldocs/MK/950/1_950_3_2607.jpeg
30121,עודד,פורר,951,https://fs.knesset.gov.il/globaldocs/MK/951/1_951_3_2614.jpeg
30289,יעל,כהן-פארן,952,https://fs.knesset.gov.il/globaldocs/MK/952/1_952_3_2621.jpeg
30300,אמיר,אוחנה,953,https://fs.knesset.gov.il/globaldocs/MK/953/1_953_3_2628.jpeg
30328,יגאל,גואטה,954,https://fs.knesset.gov.il/globaldocs/MK/954/1_954_3_2635.jpeg
30407,יהודה,גליק,955,https://fs.knesset.gov.il/globaldocs/MK/955/1_955_3_2642.jpeg
30470,מיכאל,מלכיאלי,957,https://fs.knesset.gov.il/globaldocs/MK/957/1_957_3_2656.jpeg
30520,ג'מעה,אזברגה,958,https://fs.knesset.gov.il/globaldocs/MK/958/1_958_3_2663.jpeg
30548,סעיד,אלחרומי,959,https://fs.knesset.gov.il/globaldocs/MK/959/1_959_3_2670.jpeg
30549,דן,סיידה,960,https://fs.knesset.gov.il/globaldocs/MK/960/1_960_3_2716.jpeg
30550,אבראהים,חג'אזי,961,https://fs.knesset.gov.il/globaldocs/MK/961/1_961_3_2678.jpeg
30554,סאלח,סעד,962,https://fs.knesset.gov.il/globaldocs/MK/962/1_962_3_2683.jpeg
30555,לאה,פדידה,963,https://fs.knesset.gov.il/globaldocs/MK/963/1_963_3_2690.jpeg
30558,יוסף,עטאונה,964,https://fs.knesset.gov.il/globaldocs/MK/964/1_964_3_2697.jpeg
30588,ואאל,יונס,968,https://fs.knesset.gov.il/globaldocs/MK/968/1_968_3_2712.jpeg
30601,ינון,אזולאי,970,https://fs.knesset.gov.il/globaldocs/MK/970/1_970_3_2722.jpeg
30628,ניבין,אבו רחמון,971,https://fs.knesset.gov.il/globaldocs/MK/971/1_971_3_10681.jpeg
30646,אוסנת הילה,מארק,972,https://fs.knesset.gov.il/globaldocs/MK/972/1_972_3_10778.jpeg
30654,פנתהון,סיום,973,https://fs.knesset.gov.il/globaldocs/MK/973/1_973_3_10843.jpeg
30657,בנימין (בני),גנץ,988,https://fs.knesset.gov.il/globaldocs/MK/988/1_988_3_12347.jpeg
30660,משה,ארבל,1008,https://fs.knesset.gov.il/globaldocs/MK/1008/1_1008_3_11235.jpeg
30662,מתן,כהנא,1030,https://fs.knesset.gov.il/globaldocs/MK/1030/1_1030_3_13542.jpeg
30671,יעקב,טסלר,996,https://fs.knesset.gov.il/globaldocs/MK/996/1_996_3_11221.jpeg
30672,יצחק,פינדרוס,1001,https://fs.knesset.gov.il/globaldocs/MK/1001/1_1001_3_11229.jpeg
30677,גבריאל (גבי),אשכנזי,989,https://fs.knesset.gov.il/globaldocs/MK/989/1_989_3_12343.jpeg
30678,אברהם (אבי),ניסנקורן,975,https://fs.knesset.gov.il/globaldocs/MK/975/1_975_3_11104.jpeg
30679,מיכל (מיקי),חיימוביץ',1005,https://fs.knesset.gov.il/globaldocs/MK/1005/1_1005_3_11249.jpeg
30680,יועז,הנדל,997,https://fs.knesset.gov.il/globaldocs/MK/997/1_997_3_11223.jpeg
30681,אורנה,ברביבאי,980,https://fs.knesset.gov.il/globaldocs/MK/980/1_980_3_11115.jpeg
30682,מיכאל,ביטון,1003,https://fs.knesset.gov.il/globaldocs/MK/1003/1_1003_3_11237.jpeg
30683,יחיאל (חילי),טרופר,1000,https://fs.knesset.gov.il/globaldocs/MK/1000/1_1000_3_11227.jpeg
30684,צבי (צביקה),האוזר,1017,https://fs.knesset.gov.il/globaldocs/MK/1017/1_1017_3_12306.jpeg
30685,אורית,פרקש-הכהן,978,https://fs.knesset.gov.il/globaldocs/MK/978/1_978_3_11111.jpeg
30686,מירב,כהן,1006,https://fs.knesset.gov.il/globaldocs/MK/1006/1_1006_3_11251.jpeg
30687,אסף,זמיר,986,https://fs.knesset.gov.il/globaldocs/MK/986/1_986_3_11126.jpeg
30688,יזהר,שי,999,https://fs.knesset.gov.il/globaldocs/MK/999/1_999_3_12332.jpeg
30689,עומר,ינקלביץ',1012,https://fs.knesset.gov.il/globaldocs/MK/1012/1_1012_3_12310.jpeg
30690,ע'דיר כמאל,מריח,1020,https://fs.knesset.gov.il/globaldocs/MK/1020/1_1020_3_12316.jpeg
30691,רם,בן ברק,1022,https://fs.knesset.gov.il/globaldocs/MK/1022/1_1022_3_11242.jpeg
30692,אורלי,פרומן,979,https://fs.knesset.gov.il/globaldocs/MK/979/1_979_3_11101.jpeg
30693,איתן,גינזבורג,981,https://fs.knesset.gov.il/globaldocs/MK/981/1_981_3_11118.jpeg
30694,אלון,שוסטר,982,https://fs.knesset.gov.il/globaldocs/MK/982/1_982_3_11099.jpeg
30695,יואב,סגלוביץ',995,https://fs.knesset.gov.il/globaldocs/MK/995/1_995_3_11219.jpeg
30696,רם,שפע,1023,https://fs.knesset.gov.il/globaldocs/MK/1023/1_1023_3_12336.jpeg
30698,טל,רוסו,993,https://fs.knesset.gov.il/globaldocs/MK/993/1_993_3_11215.jpeg
30700,ניר,ברקת,974,https://fs.knesset.gov.il/globaldocs/MK/974/1_974_3_12308.jpeg
30701,אופיר,כץ,976,https://fs.knesset.gov.il/globaldocs/MK/976/1_976_3_12324.jpeg
30702,חוה אתי,עטייה,992,https://fs.knesset.gov.il/globaldocs/MK/992/1_992_3_11212.jpeg
30703,קרן,ברק,1019,https://fs.knesset.gov.il/globaldocs/MK/1019/1_1019_3_12301.jpeg
30704,שלמה,קרעי,1011,https://fs.knesset.gov.il/globaldocs/MK/1011/1_1011_3_12326.jpeg
30705,מיכל,שיר סגמן,1004,https://fs.knesset.gov.il/globaldocs/MK/1004/1_1004_3_12334.jpeg
30706,קטי קטרין,שטרית,1018,https://fs.knesset.gov.il/globaldocs/MK/1018/1_1018_3_12330.jpeg
30707,פטין,מולא,1016,https://fs.knesset.gov.il/globaldocs/MK/1016/1_1016_3_12314.jpeg
30708,מאי,גולן,1002,https://fs.knesset.gov.il/globaldocs/MK/1002/1_1002_3_12304.jpeg
30709,עוזי,דיין,1010,https://fs.knesset.gov.il/globaldocs/MK/1010/1_1010_3_11255.jpeg
30710,אריאל,קלנר,987,https://fs.knesset.gov.il/globaldocs/MK/987/1_987_3_11129.jpeg
30711,עמית,הלוי,1044,https://fs.knesset.gov.il/globaldocs/MK/1044/1_1044_3_16220.jpeg
30713,מנסור,עבאס,1007,https://fs.knesset.gov.il/globaldocs/MK/1007/1_1007_3_12320.jpeg
30714,אנטאנס,שחאדה,985,https://fs.knesset.gov.il/globaldocs/MK/985/1_985_3_12355.jpeg
30715,היבה,יזבק,991,https://fs.knesset.gov.il/globaldocs/MK/991/1_991_3_11209.jpeg
30716,רפאל (רפי),פרץ,1021,https://fs.knesset.gov.il/globaldocs/MK/1021/1_1021_3_12322.jpeg
30717,אופיר,סופר,977,https://fs.knesset.gov.il/globaldocs/MK/977/1_977_3_11108.jpeg
30718,עידית,סילמן,1014,https://fs.knesset.gov.il/globaldocs/MK/1014/1_1014_3_12318.jpeg
30719,עופר,כסיף,1013,https://fs.knesset.gov.il/globaldocs/MK/1013/1_1013_3_12312.jpeg
30720,יוראי,להב-הרצנו,998,https://fs.knesset.gov.il/globaldocs/MK/998/1_998_3_11225.jpeg
30721,עידן,רול,1009,https://fs.knesset.gov.il/globaldocs/MK/1009/1_1009_3_12328.jpeg
30722,יבגני,סובה,994,https://fs.knesset.gov.il/globaldocs/MK/994/1_994_3_11217.jpeg
30723,אלי,אבידר,983,https://fs.knesset.gov.il/globaldocs/MK/983/1_983_3_11123.jpeg
30724,דסטה גדי,יברקן,990,https://fs.knesset.gov.il/globaldocs/MK/990/1_990_3_11206.jpeg
30741,אלכס,קושניר,1024,https://fs.knesset.gov.il/globaldocs/MK/1024/1_1024_3_13548.jpeg
30743,יאיר,גולן,1027,https://fs.knesset.gov.il/globaldocs/MK/1027/1_1027_3_13536.jpeg
30745,לימור,מגן תלם,1075,https://fs.knesset.gov.il/globaldocs/MK/1075/1_1075_3_17948.jpeg
30746,מרק,איפראימוב,1028,https://fs.knesset.gov.il/globaldocs/MK/1028/1_1028_3_13533.jpeg
30749,משה,אבוטבול,1029,https://fs.knesset.gov.il/globaldocs/MK/1029/1_1029_3_13527.jpeg
30750,ג'אבר,עסאקלה,1025,https://fs.knesset.gov.il/globaldocs/MK/1025/1_1025_3_13545.jpeg
30751,סמי,אבו שחאדה,1031,https://fs.knesset.gov.il/globaldocs/MK/1031/1_1031_3_13530.jpeg
30752,וליד,טאהא,1026,https://fs.knesset.gov.il/globaldocs/MK/1026/1_1026_3_13539.jpeg
30758,אימאן,ח'טיב יאסין,1032,https://fs.knesset.gov.il/globaldocs/MK/1032/1_1032_3_13745.jpeg
30759,סונדוס,סאלח,1034,https://fs.knesset.gov.il/globaldocs/MK/1034/1_1034_3_13747.jpeg
30760,אנדרי,קוז'ינוב,1033,https://fs.knesset.gov.il/globaldocs/MK/1033/1_1033_3_13752.jpeg
30762,מיכל,וונש,1036,https://fs.knesset.gov.il/globaldocs/MK/1036/1_1036_3_15031.jpeg
30763,עינב,קאבלה,1037,https://fs.knesset.gov.il/globaldocs/MK/1037/1_1037_3_15036.jpeg
30764,תהלה,פרידמן,1038,https://fs.knesset.gov.il/globaldocs/MK/1038/1_1038_3_15041.jpeg
30765,אוריאל,בוסו,1039,https://fs.knesset.gov.il/globaldocs/MK/1039/1_1039_3_15050.jpeg
30766,הילה,שי וזאן,1040,https://fs.knesset.gov.il/globaldocs/MK/1040/1_1040_3_15057.jpeg
30767,אליהו,חסיד,1041,https://fs.knesset.gov.il/globaldocs/MK/1041/1_1041_3_15106.jpeg
30768,אליהו,ברוכי,1042,https://fs.knesset.gov.il/globaldocs/MK/1042/1_1042_3_15101.jpeg
30770,יוסף (יוסי),טייב,1043,https://fs.knesset.gov.il/globaldocs/MK/1043/1_1043_3_15131.jpeg
30772,ניסים,ואטורי,1045,https://fs.knesset.gov.il/globaldocs/MK/1045/1_1045_3_16502.jpeg
30773,שבח,שטרן,1046,https://fs.knesset.gov.il/globaldocs/MK/1046/1_1046_3_16551.jpeg
30774,מטי (מרטין),יוגב,1047,https://fs.knesset.gov.il/globaldocs/MK/1047/1_1047_3_16543.jpeg
30775,יעל,רון בן משה,1048,https://fs.knesset.gov.il/globaldocs/MK/1048/1_1048_3_16568.jpeg
30776,ולדימיר,בליאק,1049,https://fs.knesset.gov.il/globaldocs/MK/1049/1_1049_3_16601.jpeg
30777,משה,טור פז,1050,https://fs.knesset.gov.il/globaldocs/MK/1050/1_1050_3_16606.jpeg
30778,רות,וסרמן-לנדה,1052,https://fs.knesset.gov.il/globaldocs/MK/1052/1_1052_3_16618.jpeg
30779,ענת,כנפו,1053,https://fs.knesset.gov.il/globaldocs/MK/1053/1_1053_3_17665.jpeg
30780,רון,כץ,1061,https://fs.knesset.gov.il/globaldocs/MK/1061/1_1061_3_17813.jpeg
30781,נירה,שפק,1071,https://fs.knesset.gov.il/globaldocs/MK/1071/1_1071_3_17803.jpeg
30782,טטיאנה (טניה),מזרסקי,1076,https://fs.knesset.gov.il/globaldocs/MK/1076/1_1076_3_17974.jpeg
30783,יסמין,פרידמן,1079,https://fs.knesset.gov.il/globaldocs/MK/1079/1_1079_3_17943.jpeg
30784,ענבר,בזק,1084,https://fs.knesset.gov.il/globaldocs/MK/1084/1_1084_3_18001.jpeg
30786,עמיחי,שיקלי,1070,https://fs.knesset.gov.il/globaldocs/MK/1070/1_1070_3_17798.jpeg
30787,ניר,אורבך,1054,https://fs.knesset.gov.il/globaldocs/MK/1054/1_1054_3_17808.jpeg
30788,אביר,קארה,1065,https://fs.knesset.gov.il/globaldocs/MK/1065/1_1065_3_17768.jpeg
30789,שירלי,פינטו קדוש,1078,https://fs.knesset.gov.il/globaldocs/MK/1078/1_1078_3_17932.jpeg
30791,יום טוב חי,כלפון,1083,https://fs.knesset.gov.il/globaldocs/MK/1083/1_1083_3_17993.jpeg
30794,אורנה,שטרקמן,1089,https://fs.knesset.gov.il/globaldocs/MK/1089/1_1089_3_19615.jpeg
30796,יוסף (יוסי),שיין,1080,https://fs.knesset.gov.il/globaldocs/MK/1080/1_1080_3_17958.jpeg
30797,מאיר,יצחק הלוי,1074,https://fs.knesset.gov.il/globaldocs/MK/1074/1_1074_3_17953.jpeg
30799,מישל,בוסקילה,1088,https://fs.knesset.gov.il/globaldocs/MK/1088/1_1088_3_19591.jpeg
30803,מאזן,גנאים,1057,https://fs.knesset.gov.il/globaldocs/MK/1057/1_1057_3_17763.jpeg
30804,חיים,ביטון,1055,https://fs.knesset.gov.il/globaldocs/MK/1055/1_1055_3_17783.jpeg
